,A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,discount rate 1,discount rate 2,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,scenario,policy,model
283,38,312.1638214094492,10.0,0.48200229187726623,49.70920643099913,10.0,0.5988476345554681,153.20276001235902,10.0,0.49152070647935203,129.71765465702447,10.0,0.6294912468485675,190.95401288926138,10.0,0.0626075883937767,2.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,Policy 0,dikesnet
284,84,182.42803509513172,1.5,0.726232714821151,80.4509187491611,10.0,0.2278098101459291,249.34381255845688,1.5,0.41585100308611095,72.60076719470885,1.0,0.49248206244247417,171.61537906994843,1.5,0.9072710103874013,1.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,Policy 0,dikesnet
285,43,256.2983953411989,10.0,0.3286464247325907,240.16076113231395,1.0,0.44213434697578735,31.50441838323725,1.5,0.5460435299589491,341.35327440701866,1.0,0.6725122520207598,164.20645898269126,10.0,0.2977138654608953,3.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,Policy 0,dikesnet
286,116,262.96598745832466,1.0,0.7160772620025223,140.0815445698824,1.5,0.6525525999214473,173.23451730941787,1.5,0.2806149927860941,229.33398996487583,10.0,0.01233591856503115,163.38686720659882,1.5,0.9512860820600851,1.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,Policy 0,dikesnet
287,63,215.03150791508227,1.0,0.9471947283107727,148.45502852776227,1.0,0.5353161352733388,154.6238989020968,10.0,0.14449750164539726,31.004735981945124,1.0,0.1834138998641405,298.4097542608841,10.0,0.09158375556847782,1.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,Policy 0,dikesnet
288,31,321.15273477489205,1.0,0.4518903049253804,195.45051446179588,1.0,0.9753573548711788,120.02825097085037,10.0,0.16792243284945346,117.13103495176556,1.0,0.7627716068142194,124.33290507510912,10.0,0.5964578066718654,3.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,Policy 0,dikesnet
289,120,330.07697679299577,1.0,0.7005220155362836,233.30017507455807,1.5,0.7297498212190825,262.334844355433,1.0,0.8871323364362197,141.7152659275606,10.0,0.7121874770358064,198.14822195058042,1.5,0.8116701865254214,2.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,Policy 0,dikesnet
290,116,187.1127190087945,1.5,0.3676572588172193,270.87443473538724,1.0,0.3194172534781295,222.11678289952044,10.0,0.7621496464627239,316.40058621903086,1.0,0.9250029775357133,324.80817392832756,1.0,0.828120597450392,3.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,Policy 0,dikesnet
291,103,343.7858114658597,1.0,0.01500158225144014,316.77661685277127,10.0,0.9223084648901412,241.636034884539,1.5,0.5004140430091597,40.92708520460755,1.0,0.12440483702016975,100.876398513226,1.0,0.822666603830848,4.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,Policy 0,dikesnet
292,33,232.4128567693758,10.0,0.025284464791981816,326.56515948269663,10.0,0.6858239351841439,331.20508144938293,1.0,0.3962539946364133,261.9582558496768,10.0,0.32948317679056316,231.1702804843131,10.0,0.04802538579437911,4.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,Policy 0,dikesnet
293,104,133.98432455541186,1.5,0.48704759763824435,290.5720691654952,1.5,0.9371002695646803,256.55179727280444,1.0,0.18048188333177828,208.68867014027998,10.0,0.8189244085179124,335.35601074982804,10.0,0.5256069319244986,4.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,Policy 0,dikesnet
294,40,283.45515589846684,1.5,0.13002788375687974,304.04439637203,1.0,0.26610699703003743,113.67930315915262,1.5,0.33821098773858926,189.3934661754927,1.0,0.25285463294243393,216.95701537652036,10.0,0.916341441205739,2.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,Policy 0,dikesnet
295,6,127.39393374683787,1.5,0.4268051080959694,241.6586100651382,1.5,0.6446041260654193,326.11866155344336,1.0,0.032299986375776295,315.37630168039107,10.0,0.2344248721796486,268.2629051524019,1.0,0.7336355473849933,3.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,Policy 0,dikesnet
296,25,301.54351537871077,10.0,0.20122202734890127,280.51355918623636,10.0,0.5768187275472036,336.1790142368255,1.5,0.7600147421132789,281.8228296546904,1.0,0.3503074256804809,312.8667825876935,1.5,0.005630020451130069,2.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,Policy 0,dikesnet
297,14,328.0387577915599,10.0,0.21464646307211493,307.42322314161385,10.0,0.9065249610390486,306.7984564132906,1.5,0.2120767728842304,304.87012789225685,1.0,0.2506381155845223,198.60543832357985,10.0,0.4592243838632711,1.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,Policy 0,dikesnet
298,110,76.10025390869203,1.0,0.8223446861682091,199.42054928223087,10.0,0.8326202037467884,300.6194122661798,1.0,0.8992150231986751,93.75083786433763,1.5,0.9584513903177093,166.96330489891662,10.0,0.17147263948565133,4.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,Policy 0,dikesnet
299,131,70.08385322093162,1.5,0.38196485309939243,103.92758094377379,10.0,0.585249671105514,190.11066852060645,10.0,0.48835851317943896,121.46206017061434,10.0,0.060882079513652786,268.96797936091446,10.0,0.9382544288658021,4.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,Policy 0,dikesnet
300,70,267.44130578387166,1.0,0.21760161937681446,157.01821169435448,1.5,0.4813447188068685,341.385162367429,10.0,0.5522148295250362,246.63294354980076,1.0,0.08645004743442818,222.4300819633841,1.0,0.7759625059386317,1.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,Policy 0,dikesnet
301,77,229.86834954744165,10.0,0.09506814842110017,33.04346638659203,1.0,0.12380896507811553,227.12103037172184,10.0,0.9045984991708653,269.397332590916,10.0,0.9261839504632836,100.45859991442752,1.5,0.3929596149198064,4.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,Policy 0,dikesnet
302,44,296.8186817344101,10.0,0.1632900546973947,164.18820597579042,1.5,0.1559397122439644,163.49729366920909,10.0,0.8311625666840065,168.08042818894427,10.0,0.6993239764983328,272.17051508082005,1.5,0.3826123181401996,2.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,Policy 0,dikesnet
303,32,234.50242859362973,1.0,0.27087688113810837,194.85520009405195,1.5,0.17471101903388292,276.7265518135829,1.0,0.6354555894043993,249.9746546758638,10.0,0.32109818165000503,312.4342951111872,1.5,0.5880115317617071,3.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,Policy 0,dikesnet
304,31,121.12283898109602,10.0,0.42386873652480483,257.49554762245015,10.0,0.3845870208319021,320.0830148440173,10.0,0.78910326730835,84.37947109220448,1.5,0.0282332862163875,194.42365511353609,1.0,0.49837153853560756,4.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304,Policy 0,dikesnet
305,104,144.40877649041676,1.5,0.8462875415208133,76.62255770085612,1.5,0.978737949465391,51.562977091715155,1.5,0.14893446676621877,265.88284399622466,1.0,0.95199276990652,317.919144012539,10.0,0.719927709714896,2.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,Policy 0,dikesnet
306,129,277.98306717203974,1.0,0.8116685102378404,165.89458992701503,1.0,0.9406275642578205,80.73371117124346,10.0,0.2294397872715534,236.4043921177009,1.5,0.8656253190297658,348.69152230371435,1.5,0.42108745839087625,3.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,Policy 0,dikesnet
307,64,112.5696707781617,10.0,0.5702981048107465,311.95011958242054,1.5,0.8554686893891196,140.28699943204364,1.5,0.980657528169133,348.2260189355869,1.5,0.20417383263098599,279.88315845496004,1.5,0.19166405857582156,3.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,Policy 0,dikesnet
308,99,322.8596593311094,1.0,0.06732783742270597,156.68702563911108,1.5,0.7634036667220084,33.97415811113362,1.0,0.5836436872002309,189.19735073039328,1.5,0.5432209611639014,197.48187222382026,10.0,0.4206587202838294,2.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,Policy 0,dikesnet
309,13,192.05173832288722,1.5,0.0806323592367024,209.30307093517823,1.5,0.4902820473774907,165.5089489444379,1.5,0.3154022969114498,160.0500061496758,1.0,0.31114379436164014,195.7782368323083,10.0,0.039237761925085796,1.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,Policy 0,dikesnet
310,106,53.18702179636249,10.0,0.008846551781635159,117.17599710734434,1.5,0.40013549893811895,315.8964120544282,10.0,0.2459146114245658,145.80817038943695,1.0,0.32790318255430995,330.73234295022553,1.0,0.3423941181798663,2.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,Policy 0,dikesnet
311,49,297.6028273308189,10.0,0.30242232144901554,277.1966580265706,10.0,0.6186076022706135,189.80538201871164,10.0,0.850205844192811,37.41620509463265,1.0,0.2662321149032744,234.27933942727594,10.0,0.8689430382001015,3.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,Policy 0,dikesnet
312,117,115.71227131781401,1.5,0.9619744084665122,190.02599917815792,1.5,0.722163018238958,174.7664876600638,1.5,0.5802584295547556,30.867118152600057,1.0,0.6048613562335894,276.08335080408665,10.0,0.8919919445740323,3.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,Policy 0,dikesnet
313,124,153.72462244037933,10.0,0.4833263915748547,271.27146877649943,10.0,0.8887427345082332,46.052892782200594,10.0,0.821134170839386,169.77732765197962,1.0,0.059082529672622654,202.14493828244886,1.5,0.18415802523684938,4.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,Policy 0,dikesnet
314,94,180.7753106719569,1.0,0.7540715105040213,205.77215505424715,10.0,0.7388835029888665,93.5000418305795,1.5,0.017906016352979556,179.22801328460847,10.0,0.530682679465817,346.7365501822378,1.5,0.684761640015246,3.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,Policy 0,dikesnet
315,27,160.7180742373187,1.5,0.017130384949459267,216.79218390761835,1.0,0.505848283402041,229.67915966247,10.0,0.27652231958529516,77.4143649784788,1.5,0.2112285740148232,135.993301745728,10.0,0.7205220881794805,1.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,Policy 0,dikesnet
316,40,163.50806509096782,1.5,0.5837993825232544,315.8744822051496,1.5,0.24786105449937437,327.37535791320295,1.5,0.7207232749658894,228.83670627467436,1.5,0.6966993276855205,263.7974569983967,1.0,0.22365742887643855,1.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316,Policy 0,dikesnet
317,5,320.71081916719515,10.0,0.912970005583608,92.82395043040535,1.5,0.6323083089096377,265.77870716586705,1.0,0.44618986263690485,121.09288040345999,10.0,0.09530037067590577,255.4387551616449,10.0,0.7363963174131333,3.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317,Policy 0,dikesnet
318,27,291.7871515498312,1.5,0.6311127849759907,179.69724410249324,10.0,0.285646610122425,224.5576785615089,1.5,0.5293264241860899,136.18971305952826,10.0,0.07099695538889596,311.5486793259321,1.5,0.00680089702304514,1.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,Policy 0,dikesnet
319,111,146.36243360432616,1.0,0.029839982806430382,311.6843907870426,1.5,0.028143129583519673,177.0143559337888,1.5,0.05885899784322666,41.880824035867164,1.5,0.07114627563870353,30.4407292247306,1.0,0.2926811919071748,3.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,Policy 0,dikesnet
320,97,115.3153959981,10.0,0.12872007196773078,55.872873371868735,10.0,0.6586340583567655,308.88890357523684,1.5,0.9293839093627592,111.04737323329928,1.5,0.9743631526026421,146.08258447721792,1.5,0.5716343494027747,4.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,Policy 0,dikesnet
321,50,120.39948064002843,10.0,0.7770820707463093,101.56941867494047,1.5,0.9387962744153325,188.59758641001315,1.0,0.14085370759093538,53.35950666439412,10.0,0.24701738113424385,345.20400332358986,1.5,0.18294323722795147,2.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321,Policy 0,dikesnet
322,108,113.6350445725781,1.0,0.7747661992466661,271.9429496794945,1.0,0.6556661350520953,203.38019643824057,1.0,0.09310397172952825,188.62210772934571,10.0,0.9708652016875025,144.94573839078504,10.0,0.33633079609568073,2.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,Policy 0,dikesnet
323,10,219.68827916274944,10.0,0.46442696592972244,252.95051794362237,1.0,0.4273498539009663,174.44918009723918,1.5,0.27129441374142815,198.0608554915949,1.0,0.11871514743756524,112.70270932475174,1.0,0.9300160116528858,2.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,Policy 0,dikesnet
324,65,285.42654821379983,10.0,0.4306242626727969,268.78721272756604,1.5,0.5407113297032687,175.17527063869775,1.5,0.9022756710293457,154.65329399966674,1.5,0.7973288303943123,256.6098226141812,10.0,0.18922330225915,2.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,Policy 0,dikesnet
325,25,341.5819820561923,1.0,0.6495397086289215,277.36334488869824,1.5,0.7710404295168944,77.80616041327713,1.0,0.5034684555094512,193.43709928884732,1.5,0.934150458246078,46.8143033533548,10.0,0.19014387845825204,2.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,Policy 0,dikesnet
326,52,190.60913516355566,10.0,0.28112650484051854,223.49095822099284,1.5,0.49580584360487573,314.2106066080196,10.0,0.5022606169184901,252.91911784316574,10.0,0.22007533698092632,244.89127699915355,1.0,0.004029434377512063,4.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,Policy 0,dikesnet
327,53,187.69806006176393,1.0,0.43810347761387086,44.46503559866846,1.0,0.5204208145469874,151.7308794726971,10.0,0.6404694952557984,136.7093726299122,10.0,0.3973548545169235,206.22670168848387,1.0,0.6268487083742224,2.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327,Policy 0,dikesnet
328,39,256.08317576199016,10.0,0.6843666949713827,279.33921478663154,1.0,0.8840856876850297,98.02491146552363,10.0,0.9986217176581982,235.99190251375575,1.5,0.37116786602693513,44.91182637694243,1.5,0.5038954176409279,4.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,Policy 0,dikesnet
329,87,302.8901258851298,10.0,0.6567606387742664,327.0104683146304,1.0,0.8711444853628544,298.10539631370693,10.0,0.5260617628776719,289.6452037215116,10.0,0.9853333258776915,176.69252196825457,1.0,0.3286968977414858,1.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,Policy 0,dikesnet
330,8,278.36246429079324,1.0,0.7276512160017523,168.21805355351012,1.5,0.8215431060783199,316.9480289820957,1.5,0.4561658079329,146.40453474990318,10.0,0.24492554474564837,111.82026139089452,1.0,0.9984819029369079,2.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,Policy 0,dikesnet
331,98,129.21662946470477,10.0,0.7995904053701536,179.2010743882339,1.0,0.1590166935680253,282.9898169841031,10.0,0.8920736705930055,263.2128018899148,10.0,0.09373140098189513,84.65480717274167,1.0,0.08728018274176289,1.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,Policy 0,dikesnet
332,37,46.76327773291428,10.0,0.7965825924820313,120.93356084607235,1.0,0.04257819001176945,37.70370893039886,1.0,0.16190730847670567,97.15480762701858,1.5,0.9352385842780162,103.95890487530552,1.0,0.35191617450273943,3.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332,Policy 0,dikesnet
333,96,256.58999171398756,10.0,0.6456245486250041,78.15077525137482,1.0,0.7817953130739177,49.0160253247323,1.0,0.04429941367130088,140.30816451668065,1.5,0.4773058377631667,174.63491540093122,10.0,0.3907138168437907,1.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333,Policy 0,dikesnet
334,119,58.93398295490698,1.5,0.35825712562266776,238.01379228354682,1.5,0.9837027211851749,241.8916048371779,1.5,0.7981135994198064,56.54244778181511,1.0,0.317932733977293,36.95811647529372,1.5,0.5553583207598376,3.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,Policy 0,dikesnet
335,95,195.1897669136599,10.0,0.6424362055548388,72.1732418227093,10.0,0.021086378239575765,184.82560617802142,1.0,0.48662572897170564,256.9342660165664,10.0,0.6309171836426838,196.56409448110463,1.5,0.12736637452291868,1.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,Policy 0,dikesnet
336,28,106.05726207976593,10.0,0.21350647205807435,77.71451215611593,1.0,0.9943893252762841,110.33846812588514,10.0,0.013448472796480837,301.8520749775691,1.0,0.5011305256473244,171.77300496331026,10.0,0.7497627235865071,1.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,Policy 0,dikesnet
337,121,328.86904615081016,1.0,0.8479634439179917,115.22981536235415,1.5,0.7408101892287045,64.52173108571246,1.5,0.169668802147014,93.5453215434427,10.0,0.4521629293500171,228.54051271030266,1.0,0.78474276875571,2.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,Policy 0,dikesnet
338,131,212.52978519340485,10.0,0.19903604358988233,75.730988525588,1.5,0.3456665974908924,45.36456869318951,10.0,0.042802808165008616,111.8253170509591,1.0,0.8473609720916039,199.89724916522147,1.5,0.22253098484425438,2.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338,Policy 0,dikesnet
339,128,280.70408477554406,10.0,0.5491924160695602,173.55218451823112,10.0,0.699307037870058,236.70199918635748,10.0,0.6561490398236894,69.1690573588291,1.0,0.37048803420872123,231.76162437405213,1.5,0.7972087293190592,1.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339,Policy 0,dikesnet
340,122,334.3203832358678,1.0,0.16488981403497724,160.93677080145827,1.5,0.38710203141878413,99.57694184421662,1.0,0.5246705002287148,148.0937460657243,1.0,0.9943577234160743,135.71582399597844,10.0,0.06309722215062478,4.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,Policy 0,dikesnet
341,79,203.42041683397173,1.5,0.04580151951347725,182.06665044992553,1.5,0.1633264712042756,235.52242233490657,10.0,0.8441047964833105,344.59667500709224,10.0,0.7718433307150783,159.37330921258922,10.0,0.6427116293024292,1.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341,Policy 0,dikesnet
342,75,167.6183042498719,1.5,0.9359343238633386,80.13504677763096,10.0,0.15830487953327133,181.18935915762944,1.5,0.22339645577368208,62.07377697025207,1.0,0.5822196296914359,160.74572418364522,1.0,0.3755788880402334,4.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342,Policy 0,dikesnet
343,57,228.20891455992594,10.0,0.714352787518065,257.58380708822415,1.0,0.35462541588747715,55.175061171335166,1.0,0.3464991165387632,158.72417419537533,10.0,0.6449903574967502,42.683792482197106,10.0,0.5694594827247176,4.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343,Policy 0,dikesnet
344,94,212.36495094510695,1.5,0.10296955535985652,106.67862763090827,1.5,0.016771915044316844,276.24271812443595,10.0,0.8190011536366075,213.64928824616385,1.5,0.03848101545036832,195.73671319172433,1.0,0.13338052921709045,1.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344,Policy 0,dikesnet
345,89,235.8467114538715,10.0,0.1581855435159934,144.06846070948404,1.5,0.19023792783729457,195.00903500202162,1.5,0.41202844763864277,84.61983039902702,1.5,0.4831760828499469,121.15888880900087,1.0,0.8200603254657222,3.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345,Policy 0,dikesnet
346,21,257.19090587118626,10.0,0.7896559528758482,42.32833716684714,1.0,0.0648963334506295,60.29001481465504,10.0,0.05104218715310729,331.05683786534325,10.0,0.6980854103652302,110.03531921481806,1.0,0.7510651810183286,2.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,Policy 0,dikesnet
347,29,265.5984705724027,1.5,0.20943526235201848,346.5415334453562,1.0,0.22260520995028454,150.50265985670484,10.0,0.35725271712901563,49.67414199551659,10.0,0.7502578549476145,132.0360037470155,1.0,0.9550174763346193,4.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,Policy 0,dikesnet
348,130,64.64972055888367,1.5,0.3643383807397295,249.10481446744677,10.0,0.4218727994348247,177.20137188366593,10.0,0.4261455792654546,191.91158465119702,1.0,0.7360402775839316,203.81929209437095,1.5,0.5061462126030108,4.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348,Policy 0,dikesnet
349,68,68.71962265929845,10.0,0.6449463054807848,105.75004000854986,10.0,0.2247746122720143,232.796084824414,1.5,0.45410172532498777,154.82738206308554,10.0,0.8586284043343875,72.80832705805186,10.0,0.040374150235586576,3.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349,Policy 0,dikesnet
350,41,235.4728625668638,10.0,0.23852718019701868,222.5763874516237,10.0,0.33654838854714003,221.1162305022786,10.0,0.6372800147399018,135.38527082978462,1.5,0.13451450655698494,343.5817677552766,10.0,0.24165366490224016,2.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,Policy 0,dikesnet
