,A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,discount rate 1,discount rate 2,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,scenario,policy,model
2620,13,85.92464196148045,10.0,0.7179665332948928,276.78644771189244,10.0,0.9936407549585999,39.48939966165758,1.0,0.4169913391725374,235.9685422912369,10.0,0.5690633284961769,217.01024372891862,10.0,0.19391982761183055,4.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2620,Policy 0,dikesnet
2621,90,87.61061836780112,1.0,0.07095140372272418,265.70693862984785,10.0,0.7565840494895203,130.49551412978144,1.0,0.7796635797498195,324.9677636640116,1.0,0.5814987169934105,46.878835079747276,1.0,0.23156000082727826,4.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2621,Policy 0,dikesnet
2622,6,299.5781787155624,10.0,0.4985999333364621,247.0590572983721,1.5,0.8960280638376178,331.4905925431909,1.5,0.8316218100458758,135.76512615402834,10.0,0.630314829381812,314.63486769418535,10.0,0.6446170854732453,4.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2622,Policy 0,dikesnet
2623,95,151.9220745485249,10.0,0.01686252622647275,160.93680548690895,10.0,0.4258316419781758,49.54642818151053,1.5,0.7710686429178597,240.9055435732859,1.5,0.9652357953233243,313.5690105519492,10.0,0.3484568287157316,3.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2623,Policy 0,dikesnet
2624,70,66.20955162673118,1.0,0.04667928490237461,47.50845546627146,1.5,0.34460698904638326,88.88607135156295,1.5,0.10671648174283449,43.139488556710475,1.5,0.8213040448206282,194.34755713711755,1.0,0.6480225191981264,2.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2624,Policy 0,dikesnet
2625,47,240.902469506006,10.0,0.960659921399481,104.14169659168843,1.5,0.38780549069136405,269.90298269696314,1.0,0.13371910914375326,200.21248656233635,1.5,0.20741503282389862,172.64196809921035,10.0,0.4694037706570349,2.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2625,Policy 0,dikesnet
2626,120,231.7676722682014,1.0,0.7455090516702745,265.3140334305158,1.5,0.9240500888951019,322.75962826833234,1.0,0.059424117240927096,271.57608003609107,1.5,0.8988662560992349,276.96261896732426,10.0,0.2909530740229938,4.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2626,Policy 0,dikesnet
2627,46,221.13884762891627,10.0,0.08843916139537239,71.11236183791459,10.0,0.8646335921752402,226.04660161751434,1.0,0.038432416093468535,295.39786207551674,1.0,0.48327757675757854,286.70292701735286,1.5,0.21952822994308746,1.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2627,Policy 0,dikesnet
2628,94,141.01195581018084,1.0,0.7858209126705421,101.76795074296295,1.5,0.700478852864377,52.99461321861432,10.0,0.24402405685412726,301.3822764614883,10.0,0.2688641416109371,223.24142032205512,1.0,0.5956222323927065,3.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2628,Policy 0,dikesnet
2629,65,149.83304952858117,1.0,0.33712428004051764,118.17826810752932,1.5,0.8904969829242291,319.2247375293428,10.0,0.42694147297528073,84.82090930480618,1.5,0.8376625358711072,345.9912876899575,1.5,0.16011996154280836,2.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2629,Policy 0,dikesnet
2630,10,195.09592594060524,1.5,0.4483580661799643,121.61796315582143,10.0,0.23840710498262857,266.9802651213143,1.0,0.4348047931874131,143.02139192593438,1.5,0.9009841356004511,56.59375840669021,1.5,0.9726857128514635,4.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2630,Policy 0,dikesnet
2631,96,127.67535334077832,1.5,0.7849577802425624,244.29239377197032,10.0,0.4468271979306558,31.128810048539272,1.5,0.45155831225122905,323.77441167938053,1.0,0.43525404046206195,30.46217958486628,10.0,0.2053257056513955,1.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2631,Policy 0,dikesnet
2632,49,287.66775544867767,1.0,0.8559670348116527,97.54996975606491,1.5,0.26285013554792813,34.975551031790395,10.0,0.9564577101543833,299.167950699326,10.0,0.02086376368092794,105.64514056503269,1.0,0.60301435725641,2.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2632,Policy 0,dikesnet
2633,10,330.45126569192297,1.5,0.6549990497957138,104.04511375752313,1.5,0.5886254770106717,130.6219023619297,1.5,0.27866996909744235,188.45273267903397,1.5,0.311518257308808,156.50982874342063,1.5,0.34283758203979425,1.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2633,Policy 0,dikesnet
2634,78,307.647477895364,10.0,0.25496056643027337,291.19195747720335,1.0,0.4256338269922659,197.77790837135137,10.0,0.5476563839331318,227.9731073780351,1.0,0.774847164796829,247.63215647838058,1.0,0.12148717024439842,3.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2634,Policy 0,dikesnet
2635,21,293.6937206910769,1.5,0.5703158644849837,125.20154255324697,1.5,0.48494223633405575,152.94765576214886,10.0,0.395307823038052,127.74625085358666,1.5,0.980763447533453,233.7222727058497,1.5,0.6735386462232058,1.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2635,Policy 0,dikesnet
2636,59,62.251296328242574,1.0,0.0979949484803576,231.70404716541844,10.0,0.41052758517626703,144.59005896511326,1.5,0.02299590348771204,161.70206381154304,1.5,0.43190921841889857,129.3643662138324,1.5,0.5647750140387741,4.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2636,Policy 0,dikesnet
2637,16,97.95950050250048,1.5,0.2066294851016912,174.46397908486023,1.5,0.013997708998253835,75.31024370740724,1.5,0.07629003195379917,180.927155896736,1.0,0.5387695643055693,198.89292099125558,1.0,0.587257169808913,4.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2637,Policy 0,dikesnet
2638,80,80.65293208870675,1.5,0.9070180658558612,53.16786737124705,1.0,0.3942096390880274,154.58999796416188,1.0,0.49253484832332817,74.26784630717272,1.5,0.005554668124545285,149.9365524750183,10.0,0.153700214566955,2.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2638,Policy 0,dikesnet
2639,1,286.8291071219792,1.0,0.19969855555764932,44.74946792928299,10.0,0.2309328465529625,175.02370459259876,1.0,0.24972882156521722,259.80796907303966,1.0,0.8753542891021757,57.428036727743944,10.0,0.3185170612842041,2.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2639,Policy 0,dikesnet
2640,5,242.2145245546556,1.0,0.3468014080281892,60.076754335453934,1.0,0.511543451985222,177.87185149623508,1.5,0.7299736851602661,238.0050991967086,10.0,0.608454044025964,326.62085623926464,10.0,0.17836587467467166,1.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2640,Policy 0,dikesnet
2641,20,281.1359159876154,10.0,0.517672381541967,190.57793501417265,10.0,0.8298791717667888,166.7018483844458,1.5,0.6575080091865292,41.469471151731874,1.0,0.8737265477406149,343.3312037095943,10.0,0.022726987254420135,4.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2641,Policy 0,dikesnet
2642,39,222.5894510708673,1.0,0.013932547579630174,283.2648482604287,10.0,0.42720510736175327,157.62188432304896,1.5,0.9555202970225511,171.82079958891993,1.5,0.06931538907689982,209.0494142363335,10.0,0.3196348459112369,3.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2642,Policy 0,dikesnet
2643,66,184.51161657667538,1.5,0.9532682628822885,70.35934857282177,1.0,0.11465180197399112,41.77656717721435,1.5,0.04872992692549268,157.6775301727202,1.0,0.9994500082275093,96.49270393216328,1.0,0.48528924875715407,1.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2643,Policy 0,dikesnet
2644,21,70.50498032671317,1.5,0.845979131536929,268.5002770150777,10.0,0.7479898578916025,191.18049032575723,1.0,0.8195464319529298,208.68791897062374,1.5,0.03240904111868671,123.36515054960421,10.0,0.2778460538386445,3.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2644,Policy 0,dikesnet
2645,43,112.51515968763506,10.0,0.6254068726125638,310.09751204520586,1.0,0.6342166770563371,299.80992942593235,1.0,0.5303170959143123,214.24666089870658,1.0,0.03379096477087115,119.26886828557818,1.5,0.2504872948882445,1.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2645,Policy 0,dikesnet
2646,75,119.54783823397409,10.0,0.4837431739847757,272.43661826157063,1.5,0.5271595300737427,125.91778510450241,1.5,0.6464207542413282,36.03822507553645,1.0,0.8516100341199694,221.10853038654724,10.0,0.9341487721317785,3.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2646,Policy 0,dikesnet
2647,53,90.974109832701,10.0,0.49347849262063526,53.198345740894524,10.0,0.7828823894863439,202.5097138051454,10.0,0.5096523772809323,256.52435366723495,1.5,0.03697535078783408,326.9612187873209,10.0,0.9041584515687536,1.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2647,Policy 0,dikesnet
2648,96,262.7120946986631,1.5,0.05406796138999614,118.8568572232636,10.0,0.15254835950724815,54.36701795701773,1.0,0.44371690591762136,92.85471765378644,1.5,0.006941614848802415,102.1386181470669,1.5,0.17960043069269627,2.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2648,Policy 0,dikesnet
2649,57,40.48109964282407,10.0,0.5903599749263413,304.5672940146311,1.0,0.4693426868599313,175.28211823483267,1.5,0.7366310290943127,49.35764196574844,10.0,0.2388968186131716,316.5859066102663,10.0,0.7867736672904893,2.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2649,Policy 0,dikesnet
2650,1,160.19253052946598,1.0,0.9651164308050686,32.30619824060436,1.5,0.864268179003003,153.23210231047557,10.0,0.05425480200432165,99.61794125644326,1.5,0.9095759656709463,190.38929618109512,1.5,0.24891104025533237,1.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2650,Policy 0,dikesnet
2651,34,217.44923488691157,1.5,0.3280710120606155,339.0111866846409,1.5,0.27088711173182545,83.03674102135308,10.0,0.46259638884608884,44.99264365069622,10.0,0.5053363613739401,89.46645082280037,10.0,0.17495065370386093,4.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2651,Policy 0,dikesnet
2652,111,277.5461710514357,1.5,0.2633492377936549,140.62771500406927,10.0,0.2973982535580745,253.99112133955333,1.0,0.6336309431844515,221.0881012299851,10.0,0.49451694675698066,219.8671960685947,1.0,0.09084067002973074,4.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2652,Policy 0,dikesnet
2653,104,58.845063520754806,10.0,0.7651935763889055,311.68456177347196,10.0,0.8707816000606888,265.4968356345468,1.5,0.5589357074058922,167.01638485941456,1.5,0.9895102184489398,71.54744299339029,1.5,0.2790807204883698,1.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2653,Policy 0,dikesnet
2654,7,326.2716193918593,1.0,0.7862225216991692,108.10831619640864,1.0,0.6156148939294553,229.91425578353417,1.5,0.13172697282835907,233.11296323146087,1.5,0.44515677866710945,198.46627439465095,1.0,0.2620425002282389,3.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2654,Policy 0,dikesnet
2655,108,72.17599183285239,1.5,0.49759863891766754,126.4817851758937,10.0,0.434770662530411,225.3748899045778,1.0,0.8561540026684438,35.48294596223944,10.0,0.6315497287075084,234.097303613561,1.5,0.22510925853653502,2.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2655,Policy 0,dikesnet
2656,32,320.42990634111766,1.0,0.6899825235619208,83.29727110760639,1.5,0.9584372131824375,196.83985268297948,1.0,0.5354650186499238,305.8014377682378,1.0,0.16169310848139895,124.41446704165224,1.0,0.26590072103305057,2.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2656,Policy 0,dikesnet
2657,59,342.0707468062344,10.0,0.08009097345591619,153.09366410774666,1.0,0.0824175963137658,298.24249637914306,10.0,0.9771361840521762,278.51288236358266,10.0,0.6909243722021084,35.58852675883881,10.0,0.5328259047954852,3.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2657,Policy 0,dikesnet
2658,116,151.73154988015477,1.0,0.8308270473231364,33.12848760976042,1.5,0.2591188156036813,302.95760238518665,1.0,0.8641920033468773,344.04391428262284,1.5,0.7143583683942274,249.43423192224614,1.0,0.4735795117521266,2.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2658,Policy 0,dikesnet
2659,38,286.0366786620579,1.0,0.3906750801167671,86.5051312154009,10.0,0.6846138090761511,277.2651513615666,1.5,0.5137632496265498,180.87752418651587,10.0,0.9365844072223657,141.73448187696084,10.0,0.7463584197126518,3.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2659,Policy 0,dikesnet
2660,11,290.9140696389029,1.0,0.17870363040362838,274.78599648421243,1.5,0.8908666489524464,53.54704126629589,10.0,0.7133285230338762,239.6423372801344,1.0,0.9445115402418048,243.20242453405848,1.0,0.6363800905851137,4.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2660,Policy 0,dikesnet
2661,61,136.40614266924294,1.5,0.08202089504219003,344.4616256645778,1.0,0.6899704756185198,231.13326314151547,10.0,0.3525541002509571,79.70272991170819,1.0,0.5345691898367905,303.28447279945806,10.0,0.9052123023172627,1.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2661,Policy 0,dikesnet
2662,50,340.41198397450785,1.0,0.12125802669203359,214.71020900424375,10.0,0.49101050847620253,80.55146924886549,1.0,0.025839205013548215,110.22505012574837,1.5,0.3919831078764681,151.5972249089399,10.0,0.2104715110454406,1.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2662,Policy 0,dikesnet
2663,85,83.13702791853171,1.0,0.9497978407312213,150.71753904603725,1.5,0.2589042197068847,234.0949689941338,1.0,0.1901723113476428,226.4572189397707,1.5,0.31305008228853687,184.21558907542337,10.0,0.008059496134057972,4.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2663,Policy 0,dikesnet
2664,68,123.72812218901868,1.0,0.3836711086050889,246.16974136221438,1.0,0.12746650025691925,312.0882254111746,1.5,0.9499740226217922,96.80639887528005,10.0,0.9914708486486273,348.97105322174394,1.0,0.7623808906707855,4.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2664,Policy 0,dikesnet
2665,22,327.6698905800659,1.0,0.3874703851727871,139.67786473168587,1.5,0.739422281861477,307.33021508096044,1.5,0.583503327948828,78.35224146070952,1.0,0.6432491828435125,72.30449635811642,1.5,0.519859862445696,3.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2665,Policy 0,dikesnet
2666,17,85.73675249783622,10.0,0.009994423511618791,128.31396401427497,10.0,0.11435250807727257,116.30658348051163,1.0,0.1599574202546039,242.68003304845007,10.0,0.76959180342074,346.6741272948388,1.0,0.13750618280033974,4.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2666,Policy 0,dikesnet
2667,60,320.7942092032185,10.0,0.3500354818454773,134.6221915097363,10.0,0.09418752659980467,301.73731061832666,1.0,0.20062025374734824,236.43406538501264,10.0,0.1645183423134022,112.58581157743363,1.0,0.6628023910379286,4.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2667,Policy 0,dikesnet
2668,112,66.70834063412777,1.5,0.17908387803781445,298.20680377772715,10.0,0.41586677176014075,59.2637772442247,1.0,0.10914162738404473,319.791570427272,1.5,0.4727970563743725,254.1411913278559,1.0,0.49420022190317403,4.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2668,Policy 0,dikesnet
2669,50,65.35156657389612,10.0,0.5115739876584267,177.15274010018786,1.5,0.08745749451736784,71.21552030618452,1.0,0.31808558881451915,302.5914270405789,1.0,0.7587530432385208,89.57867887263885,1.0,0.7598824106944888,2.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2669,Policy 0,dikesnet
2670,41,308.76233856997237,1.0,0.49412444584503107,132.04966744906187,10.0,0.772390876225838,234.92830912053694,10.0,0.08360725739357532,115.40045438789045,1.0,0.03831022236291891,90.07448324011557,10.0,0.8216265966386862,4.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2670,Policy 0,dikesnet
2671,91,97.3648831132859,10.0,0.5749536898470213,282.3993766163127,1.0,0.016004906685839648,80.97963409879274,1.5,0.9458708892127031,78.52355972832261,1.0,0.987421266731108,250.69038865853202,1.5,0.16649260275177458,3.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2671,Policy 0,dikesnet
2672,11,31.070495097424434,1.5,0.5259670679455676,107.243046184296,1.0,0.83723154894264,116.22897316930633,10.0,0.09557325108279265,247.77449701903709,10.0,0.14646932166910845,316.9143195696117,10.0,0.14623904570905744,2.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2672,Policy 0,dikesnet
2673,112,88.43131838606885,1.0,0.06976916896339284,338.45918600079534,10.0,0.061303021444106875,253.3123850826886,1.0,0.059033275674160925,246.79263083110985,10.0,0.43614364893203306,344.36248925286077,1.0,0.13304422194154586,1.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2673,Policy 0,dikesnet
2674,39,62.21524992893828,1.0,0.3782831241909431,308.118853930895,1.0,0.4171625472687209,237.50385264383686,10.0,0.9785096124365785,127.1109533784475,1.5,0.6554903702283543,175.0756128295496,10.0,0.6275974732508769,4.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2674,Policy 0,dikesnet
2675,46,40.65392246359866,1.5,0.3717792057007187,127.78322119799313,10.0,0.3727240862334526,264.96120805884607,1.0,0.12018724680588073,224.8952516981306,1.5,0.13997956764719519,297.68052219156584,1.5,0.34574307007876953,1.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2675,Policy 0,dikesnet
2676,18,149.02945159064512,10.0,0.5607383593350171,103.00756837867195,1.5,0.8933275016411445,335.4224904730645,1.0,0.044295546063378995,196.05737226967648,1.0,0.012880127030113127,291.7963652957613,1.5,0.5406734778997163,1.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2676,Policy 0,dikesnet
2677,117,171.84133475343785,1.0,0.11496460651197016,323.18862119403553,1.5,0.21735387994868058,88.48084304867804,1.5,0.2529669606082472,197.2112431473946,1.0,0.4362443256510198,301.7968309161157,1.5,0.5226331161765836,1.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2677,Policy 0,dikesnet
2678,15,161.88743858919892,10.0,0.5343535769143596,147.36108594538595,1.0,0.008451718262448045,257.9689753406795,10.0,0.43544749405750177,264.60111039153236,1.5,0.16941136529179793,243.01429255978724,1.5,0.9990465685953756,4.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2678,Policy 0,dikesnet
2679,19,347.56635944518274,10.0,0.6895010178921592,315.3045434564948,1.0,0.8961545748421453,170.9338980617544,10.0,0.08690829782816416,59.30703354327094,1.0,0.08728495591415872,70.9423053870996,1.0,0.32611127651009303,4.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2679,Policy 0,dikesnet
2680,105,46.97327856160354,10.0,0.03611134930289187,316.65292926639916,10.0,0.4231557576182191,348.8671299030316,1.0,0.6013267136154593,73.55194288636042,10.0,0.6805357754202314,191.56162252778535,1.0,0.5546954985409701,1.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2680,Policy 0,dikesnet
2681,34,213.7123686863514,1.5,0.4549257007187115,296.9503934225575,1.5,0.975512032648502,89.31932315299548,10.0,0.4428002468145565,295.91257532726667,1.0,0.9160308177342911,293.8480879282373,1.0,0.5673450932690777,3.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2681,Policy 0,dikesnet
2682,89,78.08851753519377,1.0,0.3688918462896011,135.6921981976796,1.5,0.9878702969217424,216.2447893335949,10.0,0.2598703214534396,193.61461999610154,1.5,0.39087144115530964,344.40433063549654,1.5,0.1434432294519935,4.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2682,Policy 0,dikesnet
2683,125,184.25157185747386,1.5,0.11199939003343036,196.54912616114797,1.5,0.23263688939856614,86.71635425769972,1.5,0.8488745503625746,44.934480337016964,1.5,0.2205354880921697,321.3827183929844,10.0,0.8823527732178104,4.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2683,Policy 0,dikesnet
2684,76,40.91176847326126,10.0,0.5819456881201499,308.9492549067602,10.0,0.03101190539958566,171.35273326706144,1.5,0.2873737101001097,218.9839131554419,1.0,0.3705500590250132,47.75080978893498,1.5,0.2532106054237101,4.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2684,Policy 0,dikesnet
2685,38,37.15437634482797,10.0,0.3669106245832057,140.97024354339965,1.5,0.5936549881051816,295.75687794673803,1.5,0.8471303170037119,342.38928613427055,10.0,0.5117181802810951,106.5605349950103,1.0,0.6707942365960001,3.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2685,Policy 0,dikesnet
2686,27,319.1022671518143,10.0,0.7920239245726811,209.77764494752964,1.0,0.13298102266016829,211.34459628782025,1.5,0.2659956012122216,121.88484550002072,1.0,0.45925961692475537,104.60550656725704,1.5,0.3247814614270244,4.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2686,Policy 0,dikesnet
