,EWS_DaysToThreat,rfr_0_t0,rfr_0_t1,rfr_0_t2,rfr_1_t0,rfr_1_t1,rfr_1_t2,rfr_2_t0,rfr_2_t1,rfr_2_t2,rfr_3_t0,rfr_3_t1,rfr_3_t2,rfr_4_t0,rfr_4_t1,rfr_4_t2,A1_DikeIncrease_t0,A1_DikeIncrease_t1,A1_DikeIncrease_t2,A2_DikeIncrease_t0,A2_DikeIncrease_t1,A2_DikeIncrease_t2,A3_DikeIncrease_t0,A3_DikeIncrease_t1,A3_DikeIncrease_t2,A4_DikeIncrease_t0,A4_DikeIncrease_t1,A4_DikeIncrease_t2,A5_DikeIncrease_t0,A5_DikeIncrease_t1,A5_DikeIncrease_t2,A1_Expected_Annual_Damage,A1_Dike_Investment_Costs,A1_Expected_Number_of_Deaths,A2_Expected_Annual_Damage,A2_Dike_Investment_Costs,A2_Expected_Number_of_Deaths,A3_Expected_Annual_Damage,A3_Dike_Investment_Costs,A3_Expected_Number_of_Deaths,A4_Expected_Annual_Damage,A4_Dike_Investment_Costs,A4_Expected_Number_of_Deaths,A5_Expected_Annual_Damage,A5_Dike_Investment_Costs,A5_Expected_Number_of_Deaths,RfR_Total_Costs,Expected_Evacuation_Costs
72,2,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,10,5,9,2,7,4,5,7,6,10,3,9,2,10,5,0.0,311773765.4590267,0.0,246500044.10072052,193429587.70417514,0.023639147357461615,1497880622.9122295,116271970.1880647,0.3205323191306252,0.0,60295958.31009933,0.0,0.0,144689217.6625127,0.0,793300000.0,63732.620278062524
73,3,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,5,7,8,0,10,1,8,1,9,6,8,2,2,1,9,0.0,248766314.43031573,0.0,293921143.1877077,153043288.8271728,0.02205923576652924,1489834013.2096791,118792695.81478623,0.25401934264142695,0.0,44029418.52559221,0.0,0.0,113102794.72276282,0.0,485000000.0,81260.55485581147
74,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,3,7,8,7,3,3,0,5,8,5,4,7,4,5,8,0.0,224425309.96989903,0.0,4954918.944878947,200792361.5595712,0.0012915057816539307,1535761256.6595142,72904233.49257189,0.7988788615420215,0.0,41835047.90230821,0.0,0.0,140906091.16853368,0.0,1147700000.0,33556.50412955873
75,2,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,2,3,2,3,1,2,7,5,4,3,0,4,4,10,6,14941630.06322575,126556908.17246997,0.0010592446610538432,235812533.8183412,139121779.80099735,0.02630165459169478,1573566820.2830749,110171654.06620932,0.34622160574943706,0.0,19176830.963968083,0.0,0.0,164385890.01089716,0.0,935800000.0,64671.523674867756
76,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,8,4,1,5,3,6,7,0,0,2,10,3,6,4,6,0.0,187834420.29584754,0.0,14705217.624292742,202417963.6296518,0.0036945736674321625,1492581998.6403751,34221561.73832255,0.7638215180101049,0.0,41784743.1804725,0.0,0.0,137462375.29814526,0.0,874300000.0,33531.949793288426
77,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,3,7,5,1,1,1,2,2,6,7,0,3,2,1,2,0.0,193182852.58200318,0.0,571651759.9491891,118700628.29513216,0.4173715646568716,1482512904.863106,81792030.41691214,2.0986488567741275,0.0,24956580.074387155,0.0,0.0,84858815.16174372,0.0,831600000.0,0.0
78,2,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,5,8,5,10,4,1,5,5,9,6,2,10,3,8,9,0.0,227765248.2561342,0.0,0.0,235408586.24537712,0.0,1487537747.7238407,119690905.76778156,0.3164706344936473,0.0,48226955.76796037,0.0,0.0,160819293.83858287,0.0,1292000000.0,55138.28210057797
79,4,0,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,7,10,5,8,2,2,3,9,6,8,0,4,2,0,0.0,227600080.0088686,0.0,10777806.131788554,221828181.00667572,0.0008998608746249342,1488194372.6260219,96085773.95656772,0.25338744459903506,0.0,32293439.297215313,0.0,0.0,64922482.303728715,0.0,1201300000.0,80443.59335985631
80,4,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,3,5,1,3,3,10,0,1,6,10,7,3,7,0,0,0.0,144765882.0244219,0.0,111807184.70773724,222514623.41904962,0.009082955819869796,1496842068.6465724,52771009.1301844,0.25605435642131175,0.0,55307054.86710398,0.0,0.0,44193513.54513965,0.0,964800000.0,85592.54392015333
81,3,1,0,0,1,1,0,1,0,0,1,1,0,1,1,1,8,7,10,7,1,7,5,5,3,7,6,0,3,4,10,0.0,322885670.38453746,0.0,1319787.473256807,217627170.58040905,0.00011482610770057482,1500843021.5002575,96726326.55721241,0.2568000221282908,0.0,30185557.33409556,0.0,0.0,140871312.03882962,0.0,1561600000.0,68694.71084732778
82,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,1,4,3,5,0,5,6,0,9,3,4,4,8,6,6,8,0.0,164507049.82030725,0.0,345340915.5355401,137537273.74406102,0.23128014999729343,1550693476.6448507,73351466.17382371,2.266820080682733,0.0,41861848.10754143,0.0,0.0,162073890.12059945,0.0,1238200000.0,0.0
83,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,1,3,1,8,5,7,8,1,4,4,7,7,8,0,5,4,0.0,165728610.25429183,0.0,7077091.20078445,267777909.18686295,0.0017631231980574143,1483620307.104964,78838417.54582977,0.7564068566399191,0.0,58089433.45301629,0.0,0.0,76159688.97366215,0.0,881000000.0,33333.73395579471
84,4,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,5,7,2,0,5,10,3,1,7,5,5,4,10,8,771521120.7480148,134576627.39671084,0.04376072362094615,354059358.8146239,106358076.75473303,0.03263153442654041,1531620313.156517,109494422.815134,0.26609840434586896,0.0,44831030.76738851,0.0,0.0,177495132.00292286,0.0,718000000.0,109022.35709037443
85,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,8,0,8,10,5,4,6,0,10,5,8,2,0,4,8,0.0,176128314.20074078,0.0,0.0,270986286.32703984,0.0,1499033485.119802,85489621.66920431,0.7689232105651927,0.0,41472800.53245535,0.0,0.0,88812334.74421489,0.0,612100000.0,33271.31957496397
86,1,1,0,1,1,1,0,0,1,0,0,0,1,1,1,1,7,7,10,2,10,8,4,9,4,10,6,2,1,3,0,0.0,306577923.29561055,0.0,250349325.37949497,270902035.3749286,0.058041998944148666,1499882347.2776144,113719792.0364532,0.7710637483034535,0.0,50548799.92278901,0.0,0.0,56425877.743436806,0.0,1525000000.0,38460.693560761196
87,4,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,6,6,9,9,7,5,4,4,2,7,1,10,0,10,2,0.0,262603527.20862615,0.0,0.0,290899077.0868971,0.0,1494075865.9637802,85609120.14060155,0.2549528758571166,0.0,48929221.345812656,0.0,0.0,96767921.20487039,0.0,1261300000.0,79998.58559035898
88,2,0,1,0,0,1,1,0,1,0,1,0,0,1,1,1,8,3,2,2,8,7,7,8,6,0,0,4,2,7,1,0.0,185547093.8816088,0.0,250349325.37949497,232338538.18787205,0.02418416622672862,1499882347.2776144,133368518.33047336,0.3212765617931057,0.0,9695195.36216505,0.0,0.0,108721519.74943483,0.0,1440400000.0,63850.76079423244
89,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,10,7,3,10,7,8,1,6,0,6,4,3,9,6,9,0.0,265329366.2663908,0.0,0.0,346011303.6721548,0.0,1489010171.4151793,52771009.1301844,0.7607220514665023,0.0,36276341.58441119,0.0,0.0,195529572.1338451,0.0,1201300000.0,33220.311167708016
90,3,1,0,0,1,0,0,1,1,0,1,1,0,0,1,1,1,1,8,3,0,10,8,3,4,7,5,7,9,5,8,230351450.79844192,148109603.73393282,0.013258135233954159,98872701.21181844,157923303.39354035,0.009135380828448784,1484503985.9278667,107155384.25911072,0.25242901888446206,0.0,49609514.85941385,0.0,0.0,180313963.49005106,0.0,1118400000.0,75413.03137242579
91,3,1,0,0,0,0,1,1,1,1,1,0,1,1,0,1,5,1,2,4,3,5,7,6,4,7,4,7,6,1,0,0.0,138224973.7108429,0.0,18194288.753655173,183246849.65307316,0.0014867223468188109,1483834743.9556978,114811858.60797407,0.2522297088537895,0.0,47166472.12561255,0.0,0.0,70903162.7249229,0.0,1149100000.0,69216.74982977808
